anio,cve_entidad,rango_uma,ta,ta_sal,masa_sal_ta,permanentes,no_trabajadores,entidad
2026,8,W5,219692,219692,115239989.82000005,205721,0,Chihuahua
2026,27,W23,361,361,952457.4400000002,323,0,Tabasco
2026,27,W25,3344,3344,9784430.57,3187,0,Tabasco
2026,27,W22,451,451,1137974.08,420,0,Tabasco
2026,27,,2890,0,0.0,2890,170300,Tabasco
2026,28,W11,12280,12280,15078541.270000005,11262,0,Tamaulipas
2026,1,W6,28401,28401,18235830.3800001,26567,0,Aguascalientes
2026,2,W13,11035,11035,16151323.01000001,10252,0,Baja California
2026,2,W18,5149,5149,10557391.969999995,4821,0,Baja California
2026,10,W25,2570,2570,7518152.120000003,2486,0,Durango
2026,11,W23,1584,1584,4179148.3499999996,1458,0,Guanajuato
2026,11,W14,8042,8042,12725047.020000003,7124,0,Guanajuato
2026,11,W16,5478,5478,9967637.170000002,5111,0,Guanajuato
2026,11,W17,5117,5117,9892705.849999998,4794,0,Guanajuato
2026,14,W3,612069,612069,204563585.45000902,554896,0,Jalisco
2026,14,W1,36080,36080,11214433.48000006,35945,0,Jalisco
2026,14,W8,82304,82304,72103832.6700001,72894,0,Jalisco
2026,14,W13,23056,23056,33727821.25000003,21142,0,Jalisco
2026,15,W25,32277,32277,94419232.24000001,30316,0,Estado México
2026,15,W22,4511,4511,11369445.549999999,4222,0,Estado México
2026,16,W22,741,741,1864817.1600000008,577,0,Michoacán de Ocampo
2026,16,W14,3368,3368,5327907.470000001,2754,0,Michoacán de Ocampo
2026,20,W8,10474,10474,9199816.410000008,9029,0,Oaxaca
2026,20,W10,4529,4529,5046693.299999998,3998,0,Oaxaca
2026,12,W20,419,419,955710.56,365,0,Guerrero
2026,13,W17,1645,1645,3178500.210000001,1486,0,Hidalgo
2026,13,W24,340,340,936881.1,296,0,Hidalgo
2026,19,W5,252307,252307,132045299.41999993,224487,0,Nuevo León
2026,19,W6,177039,177039,113736711.49000001,159317,0,Nuevo León
2026,19,W14,22422,22422,35464799.50999997,20312,0,Nuevo León
2026,19,W11,42767,42767,52611215.769999966,39146,0,Nuevo León
2026,19,W20,8908,8908,20376661.630000006,8464,0,Nuevo León
2026,19,W16,15328,15328,27836210.14,14308,0,Nuevo León
2026,19,W19,9880,9880,21423689.360000003,9324,0,Nuevo León
2026,23,W6,43061,43061,27602411.139999975,28644,0,Quintana Roo
2026,23,W13,4264,4264,6241774.620000007,3094,0,Quintana Roo
2026,23,W12,5367,5367,7228795.489999996,3893,0,Quintana Roo
2026,23,W16,1984,1984,3599076.040000003,1493,0,Quintana Roo
2026,24,W8,22238,22238,19508599.03000004,19531,0,San Luis Potosí
2026,24,W15,3660,3660,6215879.520000001,3309,0,San Luis Potosí
2026,28,W3,81127,81127,27047460.05000137,68915,0,Tamaulipas
2026,28,W17,3275,3275,6340219.589999998,3109,0,Tamaulipas
2026,28,,910,0,0.0,910,184748,Tamaulipas
2026,30,W6,49082,49082,31522297.90999995,41390,0,Veracruz de Ignacio de la Llave
2026,30,W11,20139,20139,24760537.789999977,17937,0,Veracruz de Ignacio de la Llave
2026,30,W12,12639,12639,16950399.659999996,11047,0,Veracruz de Ignacio de la Llave
2026,29,,1,0,0.0,1,85505,Tlaxcala
2026,29,W5,14704,14704,7641764.99,11335,0,Tlaxcala
2026,29,W10,1855,1855,2061274.240000002,1638,0,Tlaxcala
2026,29,W21,151,151,361922.75,136,0,Tlaxcala
2026,9,W9,111085,111085,110661598.20999998,95630,0,Ciudad de México
2026,9,W20,21098,21098,48227687.71000001,19625,0,Ciudad de México
2026,3,W3,65295,65295,21777195.790000267,54048,0,Baja California Sur
2026,3,W10,4925,4925,5468714.939999993,3517,0,Baja California Sur
2026,3,W23,435,435,1147510.6199999996,356,0,Baja California Sur
2026,17,,3877,0,0.0,3877,104750,Morelos
2026,4,W11,3265,3265,4029524.009999999,2730,0,Campeche
2026,5,W9,30977,30977,30859719.059999976,28758,0,Coahuila de Zaragoza
2026,5,W24,1624,1624,4472521.400000001,1532,0,Coahuila de Zaragoza
2026,5,W23,1717,1717,4525577.709999995,1606,0,Coahuila de Zaragoza
2026,25,W14,3063,3063,4845903.5799999945,2650,0,Sinaloa
2026,25,W22,736,736,1854309.1400000001,682,0,Sinaloa
2026,6,W15,1155,1155,1959162.4900000012,1009,0,Colima
2026,6,W22,226,226,569238.3500000002,192,0,Colima
2026,7,W4,68182,68182,27292111.920000166,59938,0,Chiapas
2026,7,W22,417,417,1049214.5999999999,389,0,Chiapas
2026,7,W19,830,830,1798998.3699999996,758,0,Chiapas
2026,7,W11,4056,4056,4970560.790000002,3432,0,Chiapas
2026,7,W13,2478,2478,3633006.989999996,2181,0,Chiapas
2026,7,W24,305,305,841092.25,290,0,Chiapas
2026,7,W20,593,593,1356025.65,545,0,Chiapas
2026,22,W7,44106,44106,33495060.66000001,36793,0,Querétaro
2026,22,W8,34709,34709,30460279.280000016,29101,0,Querétaro
2026,22,W17,5433,5433,10511102.270000003,4931,0,Querétaro
2026,22,W18,4661,4661,9558961.78,4172,0,Querétaro
2026,31,W3,143528,143528,47826137.1400019,130103,0,Yucatán
2026,32,W3,58026,58026,19356139.100002043,50471,0,Zacatecas
2026,32,W8,8823,8823,7726533.029999995,6880,0,Zacatecas
2026,8,W15,6763,6763,11494417.029999997,6384,0,Chihuahua
2026,8,W25,15070,15070,44083131.719999984,14581,0,Chihuahua
2026,8,W23,2213,2213,5833259.459999997,2148,0,Chihuahua
2026,27,W20,726,726,1656739.65,671,0,Tabasco
2026,27,W18,748,748,1533930.4799999995,684,0,Tabasco
2026,1,W1,8667,8667,2699194.050000021,8609,0,Aguascalientes
2026,1,W14,3459,3459,5467463.949999997,3224,0,Aguascalientes
2026,2,W20,3865,3865,8842759.740000006,3502,0,Baja California
2026,10,W6,15988,15988,10237541.139999993,14568,0,Durango
2026,10,W23,317,317,834767.8799999999,292,0,Durango
2026,11,W7,55890,55890,42371183.04999986,49414,0,Guanajuato
2026,11,W11,16738,16738,20541810.259999983,15105,0,Guanajuato
2026,11,W25,14427,14427,42215913.91000001,13461,0,Guanajuato
2026,11,W15,6120,6120,10397000.350000009,5572,0,Guanajuato
2026,11,W20,2653,2653,6060483.739999999,2486,0,Guanajuato
2026,14,W4,457185,457185,183980825.6500006,382359,0,Jalisco
2026,14,W12,29120,29120,39185189.76999999,26841,0,Jalisco
2026,15,W19,6771,6771,14672468.449999996,6283,0,Estado México
2026,16,W3,178983,178983,59670892.92000595,154388,0,Michoacán de Ocampo
2026,16,W8,15126,15126,13247520.710000012,12777,0,Michoacán de Ocampo
2026,16,W11,5793,5793,7137655.180000003,4963,0,Michoacán de Ocampo
2026,20,W5,21510,21510,11292166.52999999,17630,0,Oaxaca
2026,20,W16,844,844,1535389.03,748,0,Oaxaca
2026,21,W5,71418,71418,37175610.68999998,61559,0,Puebla
2026,21,W25,11091,11091,32463572.979999997,10042,0,Puebla
2026,21,W14,4926,4926,7817558.840000004,4066,0,Puebla
2026,21,W16,3351,3351,6091845.129999997,3030,0,Puebla
2026,21,W23,974,974,2569760.98,863,0,Puebla
2026,26,W20,2261,2261,5172261.8999999985,2079,0,Sonora
2026,12,W4,40747,40747,16282374.939999977,31469,0,Guerrero
2026,13,W1,8720,8720,2747148.800000028,8683,0,Hidalgo
2026,13,W15,1438,1438,2439195.210000001,1223,0,Hidalgo
2026,13,W21,469,469,1126550.42,402,0,Hidalgo
2026,19,W7,130788,130788,99181389.69999994,118081,0,Nuevo León
2026,19,W13,29127,29127,42589210.19,26933,0,Nuevo León
2026,23,W1,4101,4101,1291979.0400000021,4070,0,Quintana Roo
2026,23,W17,1777,1777,3437589.969999995,1396,0,Quintana Roo
2026,24,W10,12195,12195,13537604.930000015,10732,0,San Luis Potosí
2026,24,W24,1056,1056,2907826.96,958,0,San Luis Potosí
2026,24,W23,1116,1116,2940602.739999999,1011,0,San Luis Potosí
2026,24,W22,1360,1360,3427806.0600000042,1214,0,San Luis Potosí
2026,28,W5,130679,130679,69018432.92999971,120916,0,Tamaulipas
2026,28,W18,2877,2877,5902695.379999999,2744,0,Tamaulipas
2026,30,W7,36543,36543,27821372.549999945,31154,0,Veracruz de Ignacio de la Llave
2026,30,W24,1316,1316,3622971.1400000015,1236,0,Veracruz de Ignacio de la Llave
2026,29,W24,126,126,348155.76,118,0,Tlaxcala
2026,29,W20,232,232,528707.69,208,0,Tlaxcala
2026,3,W17,1206,1206,2335974.05,879,0,Baja California Sur
2026,3,W25,3605,3605,10543208.57,2805,0,Baja California Sur
2026,3,W16,1536,1536,2791276.3600000003,1066,0,Baja California Sur
2026,17,W3,64866,64866,21684230.020001512,57095,0,Morelos
2026,17,W10,3909,3909,4343208.219999993,3466,0,Morelos
2026,17,W14,1634,1634,2591395.750000001,1293,0,Morelos
2026,18,W9,3822,3822,3805535.7200000025,3013,0,Nayarit
2026,4,W4,30437,30437,12170350.550000004,24771,0,Campeche
2026,4,W17,755,755,1459581.4099999976,613,0,Campeche
2026,4,W14,1694,1694,2673812.429999998,1333,0,Campeche
2026,5,W10,22196,22196,24646192.669999972,20529,0,Coahuila de Zaragoza
2026,5,W1,9639,9639,3036670.56000002,9591,0,Coahuila de Zaragoza
2026,25,,24,0,0.0,24,230170,Sinaloa
2026,25,W18,1723,1723,3530575.6099999985,1639,0,Sinaloa
2026,6,W18,634,634,1301272.8199999996,526,0,Colima
2026,7,W15,1405,1405,2383951.0300000003,1231,0,Chiapas
2026,7,W1,15609,15609,4682861.430000027,15564,0,Chiapas
2026,22,W25,21126,21126,61825232.76999997,19621,0,Querétaro
2026,22,W3,180771,180771,60417312.83000134,154190,0,Querétaro
2026,31,W5,101764,101764,54638602.00000012,98056,0,Yucatán
2026,31,W9,7870,7870,7833961.639999995,7095,0,Yucatán
2026,31,W20,894,894,2040709.2600000019,847,0,Yucatán
2026,31,W22,532,532,1341237.7899999993,499,0,Yucatán
2026,31,W23,417,417,1098748.7099999995,396,0,Yucatán
2026,32,W19,623,623,1348862.6899999992,553,0,Zacatecas
2026,27,W7,7448,7448,5657882.550000001,6136,0,Tabasco
2026,27,W8,6082,6082,5342026.380000003,4916,0,Tabasco
2026,27,W5,19366,19366,10059022.090000015,15647,0,Tabasco
2026,21,W4,164925,164925,66143136.00000021,137352,0,Puebla
2026,1,W25,5522,5522,16150528.629999995,5365,0,Aguascalientes
2026,10,W8,7736,7736,6770944.159999998,6835,0,Durango
2026,10,W10,3837,3837,4263565.91,3430,0,Durango
2026,10,W16,1053,1053,1920430.8400000012,963,0,Durango
2026,11,W3,370269,370269,123573707.4700054,340620,0,Guanajuato
2026,11,W22,1727,1727,4353810.5699999975,1590,0,Guanajuato
2026,11,W19,3864,3864,8375445.3100000005,3666,0,Guanajuato
2026,15,W14,14646,14646,23164707.12999999,12417,0,Estado México
2026,15,,32,0,0.0,32,964695,Estado México
2026,16,W19,1199,1199,2598655.0500000007,1095,0,Michoacán de Ocampo
2026,16,W21,852,852,2048167.499999999,709,0,Michoacán de Ocampo
2026,20,W7,10868,10868,8293501.119999995,8857,0,Oaxaca
2026,20,W13,2055,2055,3008603.8,1814,0,Oaxaca
2026,20,W21,336,336,808483.9100000001,321,0,Oaxaca
2026,21,W19,2161,2161,4678597.270000003,1957,0,Puebla
2026,21,W13,6578,6578,9593895.37,5814,0,Puebla
2026,2,W1,21,21,6615.84,21,0,Baja California
2026,26,W24,1181,1181,3251264.5299999993,1105,0,Sonora
2026,26,W14,5418,5418,8571749.730000004,4703,0,Sonora
2026,26,W21,1910,1910,4585011.5600000005,1717,0,Sonora
2026,12,W3,54054,54054,18027313.250001147,46056,0,Guerrero
2026,12,W5,15181,15181,7902982.9100000085,11619,0,Guerrero
2026,12,W22,230,230,579181.1500000001,196,0,Guerrero
2026,13,W9,7615,7615,7574135.960000013,5911,0,Hidalgo
2026,13,W11,4328,4328,5320591.659999997,3636,0,Hidalgo
2026,23,W22,806,806,2028870.1099999987,617,0,Quintana Roo
2026,24,W3,118648,118648,39701465.19000222,100645,0,San Luis Potosí
2026,24,,5261,0,0.0,5261,150824,San Luis Potosí
2026,24,W6,39846,39846,25614721.22000001,32532,0,San Luis Potosí
2026,28,W23,1195,1195,3149702.96,1146,0,Tamaulipas
2026,28,W21,1585,1585,3808601.770000002,1508,0,Tamaulipas
2026,30,W4,162307,162307,64723849.79000018,136808,0,Veracruz de Ignacio de la Llave
2026,30,W9,25562,25562,25456180.579999976,21552,0,Veracruz de Ignacio de la Llave
2026,29,W7,5744,5744,4348545.470000007,4805,0,Tlaxcala
2026,9,W7,177114,177114,134264352.71999997,144300,0,Ciudad de México
2026,9,W3,1060156,1060156,354293013.04999703,911294,0,Ciudad de México
2026,3,,1,0,0.0,1,56235,Baja California Sur
2026,3,W14,2061,2061,3264845.4299999964,1439,0,Baja California Sur
2026,3,W20,840,840,1915509.0700000008,639,0,Baja California Sur
2026,17,W6,16663,16663,10679354.780000012,14916,0,Morelos
2026,17,W11,2693,2693,3307856.820000005,2382,0,Morelos
2026,17,W25,2245,2245,6565448.890000001,2132,0,Morelos
2026,17,W24,325,325,895101.2500000002,304,0,Morelos
2026,17,W23,313,313,825340.9499999997,294,0,Morelos
2026,18,W25,1188,1188,3476488.0200000014,957,0,Nayarit
2026,18,W15,672,672,1139160.5299999998,546,0,Nayarit
2026,18,W23,134,134,352670.7999999998,110,0,Nayarit
2026,4,W8,3953,3953,3467327.7099999976,3095,0,Campeche
2026,4,W10,3360,3360,3717923.7700000037,2572,0,Campeche
2026,4,W23,454,454,1198089.0299999998,334,0,Campeche
2026,25,W15,2529,2529,4296397.910000005,2324,0,Sinaloa
2026,25,W11,5747,5747,7064668.750000003,5221,0,Sinaloa
2026,6,W14,1493,1493,2361218.01,1221,0,Colima
2026,6,W12,2459,2459,3308999.129999998,2083,0,Colima
2026,7,W23,391,391,1030578.6399999997,367,0,Chiapas
2026,7,W8,8375,8375,7352627.7599999895,7135,0,Chiapas
2026,22,W9,25625,25625,25480356.280000057,21695,0,Querétaro
2026,22,W15,6993,6993,11885928.989999989,6091,0,Querétaro
2026,22,W19,3822,3822,8287417.0399999935,3449,0,Querétaro
2026,22,W21,2672,2672,6423978.789999998,2446,0,Querétaro
2026,22,,234,0,0.0,234,168699,Querétaro
2026,31,W19,1202,1202,2606685.5100000002,1121,0,Yucatán
2026,32,W16,1306,1306,2389912.5100000007,1163,0,Zacatecas
2026,32,W21,465,465,1119431.109999999,414,0,Zacatecas
2026,32,W22,310,310,781474.7100000002,276,0,Zacatecas
2026,8,W13,10755,10755,15753766.420000007,10073,0,Chihuahua
2026,27,W15,1202,1202,2040951.069999999,1073,0,Tabasco
2026,27,W16,1014,1014,1838694.109999999,865,0,Tabasco
2026,1,W5,43437,43437,22728591.49000007,40011,0,Aguascalientes
2026,1,W8,17106,17106,15019797.370000025,16132,0,Aguascalientes
2026,1,W11,7401,7401,9082014.31000001,7084,0,Aguascalientes
2026,1,W10,9018,9018,10000634.490000028,8610,0,Aguascalientes
2026,2,W25,22433,22433,65635440.45,21139,0,Baja California
2026,2,W16,6367,6367,11573191.539999997,5904,0,Baja California
2026,10,W5,30101,30101,15680280.499999994,27271,0,Durango
2026,10,W14,1585,1585,2508486.8600000003,1358,0,Durango
2026,10,W18,919,919,1884220.1400000004,856,0,Durango
2026,10,W20,485,485,1107465.12,456,0,Durango
2026,11,W21,2180,2180,5238878.1499999985,2037,0,Guanajuato
2026,11,W13,10413,10413,15244984.52999999,9481,0,Guanajuato
2026,14,W14,19239,19239,30465894.04000005,16777,0,Jalisco
2026,14,W21,5756,5756,13843173.229999997,5379,0,Jalisco
2026,15,W12,21613,21613,29102412.480000027,19158,0,Estado México
2026,16,W1,14084,14084,4437023.3600000385,13891,0,Michoacán de Ocampo
2026,16,W17,2413,2413,4660758.42,2207,0,Michoacán de Ocampo
2026,20,W3,99998,99998,33330635.400001585,91085,0,Oaxaca
2026,20,W11,3476,3476,4279001.740000001,3011,0,Oaxaca
2026,20,W19,649,649,1405589.7,596,0,Oaxaca
2026,13,W25,2290,2290,6693864.89,2027,0,Hidalgo
2026,26,,4,0,0.0,4,209836,Sonora
2026,26,W5,106233,106233,55312020.94000005,93976,0,Sonora
2026,26,W22,1589,1589,4004189.909999999,1471,0,Sonora
2026,12,W11,2245,2245,2759447.079999998,1803,0,Guerrero
2026,12,W25,962,962,2813216.7000000007,868,0,Guerrero
2026,12,W13,1459,1459,2138597.0500000017,1129,0,Guerrero
2026,12,W21,252,252,604064.0499999999,210,0,Guerrero
2026,13,W6,18246,18246,11692003.89999999,14273,0,Hidalgo
2026,13,W5,32334,32334,16827384.690000005,25229,0,Hidalgo
2026,13,W7,13031,13031,9902536.290000036,9699,0,Hidalgo
2026,13,W16,1400,1400,2550932.3099999963,1207,0,Hidalgo
2026,13,W22,444,444,1117538.6599999997,370,0,Hidalgo
2026,19,W8,96009,96009,84118527.81999996,86798,0,Nuevo León
2026,19,,85,0,0.0,85,178492,Nuevo León
2026,24,W5,76062,76062,39131480.74999997,65114,0,San Luis Potosí
2026,24,W12,8441,8441,11372158.939999988,7568,0,San Luis Potosí
2026,28,W10,17307,17307,19222316.20999997,15919,0,Tamaulipas
2026,28,W1,5834,5834,1837907.1200000073,5820,0,Tamaulipas
2026,30,W22,1637,1637,4123028.4299999997,1512,0,Veracruz de Ignacio de la Llave
2026,30,W21,1971,1971,4736087.8999999985,1831,0,Veracruz de Ignacio de la Llave
2026,30,W18,3752,3752,7694713.499999997,3437,0,Veracruz de Ignacio de la Llave
2026,30,W23,1302,1302,3430286.979999999,1221,0,Veracruz de Ignacio de la Llave
2026,5,W4,177416,177416,73629928.85000029,160067,0,Coahuila de Zaragoza
2026,29,W18,389,389,798350.47,357,0,Tlaxcala
2026,29,W25,947,947,2770114.6900000004,844,0,Tlaxcala
2026,29,W15,597,597,1014116.7799999997,538,0,Tlaxcala
2026,9,W6,255574,255574,164319412.9699994,210369,0,Ciudad de México
2026,9,W5,433278,433278,224425810.98999983,346575,0,Ciudad de México
2026,9,W14,47550,47550,75230066.54000011,42250,0,Ciudad de México
2026,3,W5,26411,26411,13783118.770000003,18092,0,Baja California Sur
2026,3,W11,3861,3861,4745939.459999996,2815,0,Baja California Sur
2026,3,W12,3327,3327,4477900.300000001,2483,0,Baja California Sur
2026,3,W13,2427,2427,3555991.01,1781,0,Baja California Sur
2026,3,W22,640,640,1610685.4200000004,532,0,Baja California Sur
2026,17,W4,53834,53834,21571934.000000052,45887,0,Morelos
2026,18,W3,62414,62414,20826176.42000133,51533,0,Nayarit
2026,18,W1,10019,10019,3136430.2400000133,9818,0,Nayarit
2026,18,W13,1089,1089,1595627.8100000005,852,0,Nayarit
2026,5,W14,8665,8665,13722994.240000006,7852,0,Coahuila de Zaragoza
2026,5,W22,2068,2068,5213450.529999999,1964,0,Coahuila de Zaragoza
2026,25,W23,548,548,1445368.4499999993,512,0,Sinaloa
2026,25,W6,34549,34549,22117818.030000053,30401,0,Sinaloa
2026,25,W13,3891,3891,5689597.880000001,3603,0,Sinaloa
2026,25,W20,1119,1119,2553478.240000001,1025,0,Sinaloa
2026,6,W4,33038,33038,13190720.749999996,26208,0,Colima
2026,6,W20,398,398,910219.38,326,0,Colima
2026,7,,4698,0,0.0,4698,251278,Chiapas
2026,7,W10,5688,5688,6314816.460000006,5108,0,Chiapas
2026,7,W5,29401,29401,15428491.310000008,25368,0,Chiapas
2026,22,W12,12112,12112,16317824.090000002,10557,0,Querétaro
2026,31,W10,6247,6247,6942575.730000008,5639,0,Yucatán
2026,31,W17,1454,1454,2821121.13,1348,0,Yucatán
2026,31,W21,615,615,1478707.7299999995,578,0,Yucatán
2026,32,,52,0,0.0,52,103998,Zacatecas
2026,32,W7,9287,9287,7052080.2600000035,7828,0,Zacatecas
2026,32,W13,1567,1567,2294412.350000001,1343,0,Zacatecas
2026,32,W18,1085,1085,2221819.1600000006,932,0,Zacatecas
2026,8,W7,72059,72059,54499642.96999994,67175,0,Chihuahua
2026,8,W8,44503,44503,39006653.72000003,41276,0,Chihuahua
2026,8,W16,5741,5741,10427191.329999985,5450,0,Chihuahua
2026,27,W13,1673,1673,2447147.430000001,1451,0,Tabasco
2026,28,W9,24179,24179,24045316.030000016,22230,0,Tamaulipas
2026,1,,5,0,0.0,5,114155,Aguascalientes
2026,1,W12,5169,5169,6959658.669999993,4943,0,Aguascalientes
2026,1,W18,1560,1560,3198644.430000002,1475,0,Aguascalientes
2026,1,W22,790,790,1992412.0499999993,768,0,Aguascalientes
2026,1,W24,553,553,1522861.3300000017,536,0,Aguascalientes
2026,2,W9,32378,32378,32170994.40000003,29594,0,Baja California
2026,10,W1,5698,5698,1795097.9200000046,5684,0,Durango
2026,10,,0,0,0.0,0,72693,Durango
2026,11,W4,280456,280456,112947357.62999992,236348,0,Guanajuato
2026,14,W23,4749,4749,12532057.379999999,4472,0,Jalisco
2026,14,W17,11295,11295,21835799.919999998,10573,0,Jalisco
2026,14,W24,4316,4316,11888999.089999996,4092,0,Jalisco
2026,15,W4,539871,539871,216694206.60999915,422416,0,Estado México
2026,15,W9,48946,48946,48735553.00000006,42669,0,Estado México
2026,15,W3,624162,624162,208820070.39000833,531942,0,Estado México
2026,16,W4,116628,116628,46543686.94000006,89525,0,Michoacán de Ocampo
2026,16,W9,11325,11325,11282531.139999997,9980,0,Michoacán de Ocampo
2026,20,W17,1015,1015,1964599.1699999997,907,0,Oaxaca
2026,20,W18,867,867,1778043.5699999998,800,0,Oaxaca
2026,20,W20,430,430,983220.7400000002,401,0,Oaxaca
2026,21,,2549,0,0.0,2549,490563,Puebla
2026,21,W6,40987,40987,26312343.00000001,35714,0,Puebla
2026,21,W8,19904,19904,17425509.49,17319,0,Puebla
2026,21,W15,3700,3700,6285116.650000001,3274,0,Puebla
2026,21,W21,1434,1434,3443624.909999999,1285,0,Puebla
2026,26,W11,9530,9530,11730571.91999999,8574,0,Sonora
2026,26,W12,7473,7473,10070568.659999996,6611,0,Sonora
2026,26,W19,3182,3182,6898212.48,2968,0,Sonora
2026,12,W8,4509,4509,3952445.2600000044,3812,0,Guerrero
2026,12,W7,5892,5892,4471092.629999998,4817,0,Guerrero
2026,12,W19,599,599,1298701.6099999999,538,0,Guerrero
2026,12,,0,0,0.0,0,151169,Guerrero
2026,13,W19,920,920,1994825.3100000017,827,0,Hidalgo
2026,23,W10,9816,9816,10905263.550000038,7011,0,Quintana Roo
2026,23,W8,19642,19642,17202946.200000018,13057,0,Quintana Roo
2026,23,W18,1428,1428,2929747.1699999976,1145,0,Quintana Roo
2026,24,W13,5689,5689,8318657.509999995,5008,0,San Luis Potosí
2026,24,W19,1828,1828,3962901.9500000016,1640,0,San Luis Potosí
2026,30,W8,42266,42266,37141381.560000025,37272,0,Veracruz de Ignacio de la Llave
2026,30,W15,6184,6184,10517147.83,5600,0,Veracruz de Ignacio de la Llave
2026,9,W24,15135,15135,41711713.46999998,14104,0,Ciudad de México
2026,9,W10,91565,91565,101759044.91000003,79486,0,Ciudad de México
2026,9,W17,35128,35128,67906676.42999999,32168,0,Ciudad de México
2026,3,W1,2324,2324,732152.9599999986,2299,0,Baja California Sur
2026,17,W19,746,746,1617409.8800000001,692,0,Morelos
2026,17,W1,7801,7801,2457627.040000015,7771,0,Morelos
2026,18,W4,46685,46685,18685273.480000056,33066,0,Nayarit
2026,18,W19,360,360,779302.57,297,0,Nayarit
2026,4,W20,702,702,1602375.8600000006,580,0,Campeche
2026,25,W25,4631,4631,13543670.390000008,4325,0,Sinaloa
2026,25,W10,8368,8368,9287147.720000014,7739,0,Sinaloa
2026,25,W17,2408,2408,4653460.3,2258,0,Sinaloa
2026,6,W13,1745,1745,2552330.3200000008,1522,0,Colima
2026,6,W6,11433,11433,7317879.529999983,9431,0,Colima
